idsubproduto,nome_produto,descrsecao,descrgrupo,descrsubgrupo,descricao_produto,especificacao_tecnica,pagina_web,manual,fotos
5052,CHAPA EXPANDIDA 100 X 45 X 1/8 = 3 X 1,SERRALHERIA,CHAPA,CHAPA EXPANDIDA,Chapa expandida com dimensões 100 x 45 x 1/8 = 3 x 1.,Dimensões: 100 x 45 x 1/8 = 3 x 1.,Não encontrado,Não encontrado,
3574,"CHAPA EXPANDIDA 100 X 45 X 1/8 = 3 X 1,20",SERRALHERIA,CHAPA,CHAPA EXPANDIDA,"Chapa expandida com dimensões 100 x 45 x 1/8 = 3 x 1,20.","Dimensões: 100 x 45 x 1/8 = 3 x 1,20.",Não encontrado,Não encontrado,
1624,CHAPA EXPANDIDA 100 X 45 X 3/16 = 2 X 1,SERRALHERIA,CHAPA,CHAPA EXPANDIDA,Chapa expandida de metal com dimensões 100 x 45 x 3/16 polegadas.,Dimensões: 100 x 45 x 3/16 polegadas,Não encontrado,Não encontrado,
1625,CHAPA EXPANDIDA 100 X 45 X 3/16 = 2 X 1.20,SERRALHERIA,CHAPA,CHAPA EXPANDIDA,Chapa expandida de metal com dimensões 100 x 45 x 3/16 polegadas (2 x 1.20 metros).,Dimensões: 100 x 45 x 3/16 polegadas (2 x 1.20 metros).,Não encontrado,Não encontrado,
4501,CHAPA EXPANDIDA 100 X 45 X 3/16 = 3 X 1,SERRALHERIA,CHAPA,CHAPA EXPANDIDA,"Chapa expandida com dimensões 100 x 45 x 3/16 polegadas, com espessura de 3 x 1.","Dimensões: 100 x 45 x 3/16 polegadas, Espessura: 3 x 1",Não encontrado,Não encontrado,
3963,CHAPA EXPANDIDA 100 X 45 X 3/16 = 3 X 1.20,SERRALHERIA,CHAPA,CHAPA EXPANDIDA,Chapa expandida de aço com dimensões 100 x 45 x 3/16 polegadas (3 x 1.20 metros).,Dimensões: 100 x 45 x 3/16 polegadas (3 x 1.20 metros).,Não encontrado,Não encontrado,
3680,CHAPA EXPANDIDA 100 X 50 X 1/4 = 3 X 1,SERRALHERIA,CHAPA,CHAPA EXPANDIDA,Chapa expandida de metal com dimensões 100 x 50 x 1/4 = 3 x 1.,Dimensões: 100 x 50 x 1/4 = 3 x 1.,Não encontrado,Não encontrado,
1771,CHAPA EXPANDIDA 100 X 50 X 1/8 = 2 X 1,SERRALHERIA,CHAPA,CHAPA EXPANDIDA,Chapa expandida de metal com dimensões 100 x 50 x 1/8 = 2 x 1.,Dimensões: 100 x 50 x 1/8 = 2 x 1,Não encontrado,Não encontrado,
11795,CHAPA EXPANDIDA 78 X 35 X 3/16 = 3 X 1.20,SERRALHERIA,CHAPA,CHAPA EXPANDIDA,Chapa expandida com dimensões 78 x 35 x 3/16 polegadas e espessura de 3 x 1.20 polegadas.,"Dimensões: 78 x 35 x 3/16 polegadas, Espessura: 3 x 1.20 polegadas",Não encontrado,Não encontrado,
123133462,CHAPA GALVALUME 26 X 1 METRO,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa Galvalume de 26x1 metro, material utilizado em construções metálicas.","Dimensões: 26x1 metro, material: Galvalume.",Não encontrado,Não encontrado,
123133491,CHAPA GALVALUME 26 X 30CM,SERRALHERIA,CHAPA,GALVANIZADA,Chapa de Galvalume com dimensões 26 x 30cm.,Dimensões: 26 x 30cm.,Não encontrado,Não encontrado,
123133492,CHAPA GALVALUME 26 X 40CM,SERRALHERIA,CHAPA,GALVANIZADA,Chapa de aço galvalume com dimensões 26 x 40 cm.,Dimensões: 26 x 40 cm,Não encontrado,Não encontrado,
123133493,CHAPA GALVALUME 26 X 50CM,SERRALHERIA,CHAPA,GALVANIZADA,Chapa de aço galvalume com dimensões de 26 x 50 cm.,Dimensões: 26 x 50 cm,Não encontrado,Não encontrado,
123133494,CHAPA GALVALUME 26 X 60CM,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa Galvalume com dimensões de 26 x 60cm, utilizada em construções metálicas.",Dimensões: 26 x 60cm,Não encontrado,Não encontrado,
123133783,CHAPA GALVALUME 26 X 70CM,SERRALHERIA,CHAPA,GALVANIZADA,Chapa de aço galvalume com dimensões de 26 x 70 cm.,Dimensões: 26 x 70 cm,Não encontrado,Não encontrado,
123133495,CHAPA GALVALUME 26 X 80CM,SERRALHERIA,CHAPA,GALVANIZADA,Chapa de aço galvalume com dimensões de 26 x 80 cm.,Dimensões: 26 x 80 cm,Não encontrado,Não encontrado,
11919,CHAPA GALVALUME 26 X 80CM EMP2,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa de Galvalume com dimensões 26 x 80cm, utilizada principalmente em construções metálicas.","Dimensões: 26 x 80cm, Material: Galvalume",Não encontrado,Não encontrado,
123133908,CHAPA GALVANIZADA 12 = 3 X 1.20,SERRALHERIA,CHAPA,GALVANIZADA,Chapa galvanizada com espessura de 12 = 3 e largura de 1.20 metros.,"Espessura: 12 = 3, Largura: 1.20 metros",Não encontrado,Não encontrado,
123133463,CHAPA GALVANIZADA 14 = 2 X 1,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 14, com dimensões 2x1 metros.","Espessura: 14, Dimensões: 2x1 metros",Não encontrado,Não encontrado,
123133464,CHAPA GALVANIZADA 14 = 2 X 1.20,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 14, com dimensões 2m x 1,20m.","Espessura: 14, Dimensões: 2m x 1,20m",Não encontrado,Não encontrado,
11007,CHAPA GALVANIZADA 14 = 2 X 1.20 EMP2,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 14, com dimensões 2 x 1,20 metros.","Espessura: 14, Dimensões: 2 x 1,20 metros",Não encontrado,Não encontrado,
123133465,CHAPA GALVANIZADA 14 = 3 X 1,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 14, com dimensões 3x1 metros.","Espessura: 14, Dimensões: 3x1 metros",Não encontrado,Não encontrado,
10941,CHAPA GALVANIZADA 14 = 3 X 1 EMP2,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 14, com dimensões 3 x 1 metros.","Espessura: 14, Dimensões: 3 x 1 metros",Não encontrado,Não encontrado,
123133466,CHAPA GALVANIZADA 14 = 3 X 1.20,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 14, com dimensões de 3 metros de comprimento por 1,20 metro de largura.","Espessura: 14, Comprimento: 3 metros, Largura: 1,20 metros",Não encontrado,Não encontrado,
123133467,CHAPA GALVANIZADA 16 = 2 X 1,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 16, com dimensões 2x1 metros.","Espessura: 16, Dimensões: 2x1 metros",Não encontrado,Não encontrado,
123133468,CHAPA GALVANIZADA 16 = 2 X 1.20,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 16, com dimensões 2 x 1,20 metros.","Espessura: 16, Dimensões: 2 x 1,20 metros",Não encontrado,Não encontrado,
123133469,CHAPA GALVANIZADA 16 = 3 X 1,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 16, com dimensões 3x1 metros.","Espessura: 16, Dimensões: 3x1 metros",Não encontrado,Não encontrado,
123133470,CHAPA GALVANIZADA 16 = 3 X 1.20,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 16, com dimensões de 3 metros de comprimento por 1,20 metro de largura.","Espessura: 16, Comprimento: 3 metros, Largura: 1,20 metro",Não encontrado,Não encontrado,
123133471,"CHAPA GALVANIZADA 18 = 2 X 1 (1,25MM) 123133472",SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada com espessura de 1,25mm, dimensões 18x2 metros.","Espessura: 1,25mm, Dimensões: 18x2 metros",Não encontrado,Não encontrado,
11257,CHAPA GALVANIZADA 18 = 2 X 1 EMP2,SERRALHERIA,CHAPA,GALVANIZADA,Chapa galvanizada com espessura de 18 = 2 x 1.,Espessura: 18 = 2 x 1.,Não encontrado,Não encontrado,
123133472,"CHAPA GALVANIZADA 18 = 2 X 1.20 ( 1,25 MM )",SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada com espessura de 1,25 mm, dimensões 18 = 2 x 1,20.","Espessura: 1,25 mm, Dimensões: 18 = 2 x 1,20",Não encontrado,Não encontrado,
11195,CHAPA GALVANIZADA 18 = 2 X 1.20 EMP2,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada com espessura de 18 = 2 e dimensões de 1,20 metros.","Espessura: 18 = 2, Dimensões: 1,20 metros",Não encontrado,Não encontrado,
123133473,"CHAPA GALVANIZADA 18 = 3 X 1 ( 1,25 MM )",SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada com espessura de 1,25 mm, dimensões 18x3 metros.","Espessura: 1,25 mm, Dimensões: 18x3 metros",Não encontrado,Não encontrado,
11259,CHAPA GALVANIZADA 18 = 3 X 1 EMP2,SERRALHERIA,CHAPA,GALVANIZADA,Chapa galvanizada com espessura de 18 = 3 x 1 emp2.,Espessura: 18 = 3 x 1 emp2.,Não encontrado,Não encontrado,
123133474,"CHAPA GALVANIZADA 18 = 3 X 1.20 ( 1,25 MM )",SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 18 = 3, com dimensões 1,20m x 1,25mm.","Espessura: 18 = 3, Largura: 1,20m, Espessura da chapa: 1,25mm",Não encontrado,Não encontrado,
11261,CHAPA GALVANIZADA 18 = 3 X 1.20 EMP2,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 18, com dimensões 3 x 1,20 metros.","Espessura: 18, Dimensões: 3 x 1,20 metros",Não encontrado,Não encontrado,
123133793,CHAPA GALVANIZADA 20 = 1 X 0.80,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 20, com dimensões 1 metro de largura por 0,80 metros de comprimento.","Espessura: 20, Largura: 1 metro, Comprimento: 0,80 metros",Não encontrado,Não encontrado,
123133794,CHAPA GALVANIZADA 20 = 1 X 1,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 20, com dimensões 1x1 metro.","Espessura: 20, Dimensões: 1x1 metro",Não encontrado,Não encontrado,
123133795,CHAPA GALVANIZADA 20 = 1 X 1.20,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada com espessura de 20 gauge, dimensões 1m x 1,20m.","Espessura: 20 gauge, Largura: 1m, Comprimento: 1,20m",Não encontrado,Não encontrado,
123133475,CHAPA GALVANIZADA 20 = 2 X 1 #,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de 20 calibres, com dimensões 2x1 metros.","Calibre: 20, Dimensões: 2x1 metros",Não encontrado,Não encontrado,
10943,CHAPA GALVANIZADA 20 = 2 X 1 EMP2,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de 20x2x1, utilizada em construções e obras.","Dimensões: 20x2x1, material: aço galvanizado.",Não encontrado,Não encontrado,
123133476,CHAPA GALVANIZADA 20 = 2 X 1.20 #,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada com espessura de 20 gauges, dimensões 2x1.20 metros.","Espessura: 20 gauges, Dimensões: 2x1.20 metros",Não encontrado,Não encontrado,
10945,CHAPA GALVANIZADA 20 = 2 X 1.20 EMP2,SERRALHERIA,CHAPA,GALVANIZADA,Chapa galvanizada de 20x2x1.20 metros.,Dimensões: 20x2x1.20 metros.,Não encontrado,Não encontrado,
123133477,CHAPA GALVANIZADA 20 = 3 X 1,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 20, com dimensões 3 x 1 metros.","Espessura: 20, Dimensões: 3 x 1 metros",Não encontrado,Não encontrado,
10947,CHAPA GALVANIZADA 20 = 3 X 1 EMP2,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 20, dimensões 3 x 1.","Espessura: 20, Dimensões: 3 x 1",Não encontrado,Não encontrado,
123133478,CHAPA GALVANIZADA 20 = 3 X 1.20,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada com espessura de 20, largura de 3 metros e comprimento de 1,20 metro.","Espessura: 20, Largura: 3 metros, Comprimento: 1,20 metro",Não encontrado,Não encontrado,
11287,CHAPA GALVANIZADA 20 = 3 X 1.20 EMP2,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 20, dimensões 3 x 1.20 metros.","Espessura: 20, Largura: 3 metros, Comprimento: 1.20 metros",Não encontrado,Não encontrado,
123133790,CHAPA GALVANIZADA 22 = 1 X 0.80,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 22, com dimensões de 1 metro de largura por 0,80 metros de comprimento.","Espessura: 22; Largura: 1 metro; Comprimento: 0,80 metros",Não encontrado,Não encontrado,
123133791,CHAPA GALVANIZADA 22 = 1 X 1,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 22, com dimensões 1x1 metro.","Espessura: 22, Dimensões: 1x1 metro",Não encontrado,Não encontrado,
123133792,CHAPA GALVANIZADA 22 = 1 X 1.20,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada com espessura 22 gauge, dimensões 1x1.20 metros.","Espessura: 22 gauge, Largura: 1 metro, Comprimento: 1.20 metros",Não encontrado,Não encontrado,
123133900,CHAPA GALVANIZADA 22 = 2 X 1 #,SERRALHERIA,CHAPA,GALVANIZADA,Chapa galvanizada de espessura 22 = 2 x 1 #.,Espessura: 22 = 2 x 1 #.,Não encontrado,Não encontrado,
10949,CHAPA GALVANIZADA 22 = 2 X 1 EMP2,SERRALHERIA,CHAPA,GALVANIZADA,Chapa galvanizada de espessura 22 = 2 x 1 EMP2.,Espessura: 22 = 2 x 1 EMP2.,Não encontrado,Não encontrado,
123133479,CHAPA GALVANIZADA 22 = 2 X 1.20 #,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 22 gauge, com dimensões de 2x1,20 metros.","Espessura: 22 gauge, Dimensões: 2x1,20 metros",Não encontrado,Não encontrado,
11405,CHAPA GALVANIZADA 22 = 2 X 1.20 EMP2,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 22 = 2 mm e largura 1,20 m.","Espessura: 22 = 2 mm, Largura: 1,20 m",Não encontrado,Não encontrado,
123133480,CHAPA GALVANIZADA 22 = 3 X 1,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 22, com dimensões 3x1 metros.","Espessura: 22, Dimensões: 3x1 metros",Não encontrado,Não encontrado,
11057,CHAPA GALVANIZADA 22 = 3 X 1 EMP2,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 22, com dimensões 3x1 metros.","Espessura: 22, Dimensões: 3x1 metros",Não encontrado,Não encontrado,
123133481,CHAPA GALVANIZADA 22 = 3 X 1.20,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 22, com dimensões de 3 metros de comprimento por 1,20 metro de largura.","Espessura: 22, Comprimento: 3 metros, Largura: 1,20 metro",Não encontrado,Não encontrado,
11385,CHAPA GALVANIZADA 22 = 3 X 1.20 EMP2,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 22, com dimensões 3 x 1.20 metros.","Espessura: 22, Largura: 3 metros, Comprimento: 1.20 metros",Não encontrado,Não encontrado,
123133787,CHAPA GALVANIZADA 24 = 1 X 0.80,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 24, com dimensões de 1 metro de largura por 0,80 metros de comprimento.","Espessura: 24, Largura: 1 metro, Comprimento: 0,80 metros",Não encontrado,Não encontrado,
123133788,CHAPA GALVANIZADA 24 = 1 X 1,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 24 gauge, com dimensões 1x1 metro.","Espessura: 24 gauge, Dimensões: 1x1 metro",Não encontrado,Não encontrado,
123133789,CHAPA GALVANIZADA 24 = 1 X 1.20,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 24, com dimensões 1 x 1.20 metros.","Espessura: 24, Dimensões: 1 x 1.20 metros",Não encontrado,Não encontrado,
123133482,CHAPA GALVANIZADA 24 = 2 X 1 #,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 24 gauge, com dimensões de 2 polegadas de largura por 1 polegada de comprimento.","Espessura: 24 gauge, Dimensões: 2x1 polegadas",Não encontrado,Não encontrado,
11263,CHAPA GALVANIZADA 24 = 2 X 1 EMP2,SERRALHERIA,CHAPA,GALVANIZADA,Chapa galvanizada de espessura 24 = 2 x 1 emp2.,Espessura: 24 = 2 x 1 emp2.,Não encontrado,Não encontrado,
123133483,CHAPA GALVANIZADA 24 = 2 X 1.20 #,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 24 gauge, com dimensões de 2x1,20 metros.","Espessura: 24 gauge, Dimensões: 2x1,20 metros",Não encontrado,Não encontrado,
11265,CHAPA GALVANIZADA 24 = 2 X 1.20 EMP2,SERRALHERIA,CHAPA,GALVANIZADA,Chapa galvanizada de espessura 24 = 2 x 1.20 metros.,"Espessura: 24 = 2, Dimensões: 1.20 metros",Não encontrado,Não encontrado,
123133484,CHAPA GALVANIZADA 24 = 3 X 1,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 24, com dimensões 3 x 1.","Espessura: 24, Dimensões: 3 x 1",Não encontrado,Não encontrado,
123133485,CHAPA GALVANIZADA 24 = 3 X 1.20,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 24, com dimensões de 3 metros de comprimento por 1,20 metro de largura.","Espessura: 24; Comprimento: 3 metros; Largura: 1,20 metro.",Não encontrado,Não encontrado,
10951,CHAPA GALVANIZADA 24 = 3 X 1.20 EMP2,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 24, com dimensões 3 x 1.20 metros.","Espessura: 24, Dimensões: 3 x 1.20 metros",Não encontrado,Não encontrado,
123133486,CHAPA GALVANIZADA 26 = 2 X 1,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 26 gauge, com 2 metros de largura e 1 metro de comprimento.","Espessura: 26 gauge, Largura: 2 metros, Comprimento: 1 metro",Não encontrado,Não encontrado,
10953,CHAPA GALVANIZADA 26 = 2 X 1 EMP2,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 26 gauge, com largura de 2 polegadas e comprimento de 1 polegada.","Espessura: 26 gauge, Largura: 2 polegadas, Comprimento: 1 polegada",Não encontrado,Não encontrado,
123133487,CHAPA GALVANIZADA 26 = 2 X 1.20,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada com espessura 26 gauge, largura 2 polegadas e comprimento 1,20 metros.","Espessura: 26 gauge, Largura: 2 polegadas, Comprimento: 1,20 metros",Não encontrado,Não encontrado,
11383,CHAPA GALVANIZADA 26 = 2 X 1.20 EMP2,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 26 gauge, com dimensões de 2 metros de comprimento por 1,20 metro de largura.","Espessura: 26 gauge, Comprimento: 2 metros, Largura: 1,20 metro",Não encontrado,Não encontrado,
123133488,CHAPA GALVANIZADA 26 = 3 X 1,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 26, com dimensões 3 metros de largura por 1 metro de comprimento.","Espessura: 26, Largura: 3 metros, Comprimento: 1 metro",Não encontrado,Não encontrado,
123133489,CHAPA GALVANIZADA 26 = 3 X 1.20,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 26 gauge, com dimensões de 3 metros de comprimento por 1,20 metro de largura.","Espessura: 26 gauge, Comprimento: 3 metros, Largura: 1,20 metro",Não encontrado,Não encontrado,
11197,CHAPA GALVANIZADA 26 = 3 X 1.20 EMP2,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 26, com dimensões 3 x 1,20 metros.","Espessura: 26, Dimensões: 3 x 1,20 metros",Não encontrado,Não encontrado,
11247,CHAPA GALVANIZADA 26 X 1 METRO EMP2,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de 26 x 1 metro, utilizada em construções e obras.",Dimensões: 26 x 1 metro,Não encontrado,Não encontrado,
11059,CHAPA GALVANIZADA 26 X 30CM EMP2,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de 26 x 30cm, ideal para uso em construções e reparos.","Dimensões: 26 x 30cm, Material: Aço galvanizado",Não encontrado,Não encontrado,
11691,CHAPA GALVANIZADA 26 X 40CM EMP2,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de 26 x 40 cm, utilizada para diversos fins construtivos e industriais.",Dimensões: 26 x 40 cm,Não encontrado,Não encontrado,
11245,CHAPA GALVANIZADA 26 X 50CM EMP2,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de 26 x 50cm, modelo EMP2.","Dimensões: 26 x 50cm, Material: Aço galvanizado.",Não encontrado,Não encontrado,
123133806,CHAPA GALVANIZADA 28 = 2 X 1,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 28, com dimensões 2x1 metros.","Espessura: 28, Dimensões: 2x1 metros",Não encontrado,Não encontrado,
11381,CHAPA GALVANIZADA 28 = 2 X 1 EMP2,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 28, com dimensões 2x1 metros.","Espessura: 28, Dimensões: 2x1 metros",Não encontrado,Não encontrado,
123133490,CHAPA GALVANIZADA 28 = 2 X 1.20,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 28, com dimensões de 2x1,20 metros.","Espessura: 28; Dimensões: 2x1,20 metros",Não encontrado,Não encontrado,
123133655,RETALHO CHAPA GALVANIZADA *,SERRALHERIA,CHAPA,GALVANIZADA,"Retalho de chapa galvanizada, material resistente e durável para diversos usos.",Não encontrado,Não encontrado,Não encontrado,
5807,PERFIL LAMBRI 9G ONDULADO 22 2.00 X 1.05,SERRALHERIA,CHAPA,LAMBRI,"Perfil de lambri 9G ondulado, com dimensões 2.00 x 1.05 metros.","9G, ondulado, 2.00 x 1.05 metros",Não encontrado,Não encontrado,
6193,PERFIL LAMBRI 9G ONDULADO 24 2.00 X 1.05,SERRALHERIA,CHAPA,LAMBRI,"Perfil de lambri 9G ondulado, com dimensões 2.00 x 1.05 metros.","9G, ondulado, 2.00 x 1.05 metros",Não encontrado,Não encontrado,
5806,PERFIL LAMBRI 9G ONDULADO 24 2.50 X 1.05 *,SERRALHERIA,CHAPA,LAMBRI,"Perfil de lambri 9G ondulado, com dimensões de 2.50 x 1.05 metros.","9G, ondulado, 2.50 x 1.05 metros",Não encontrado,Não encontrado,
1641,"PERFIL LAMBRI 9G ONDULADO 24 3.00 X 1,05",SERRALHERIA,CHAPA,LAMBRI,"Perfil de lambri 9G ondulado, com dimensões 24 3.00 x 1,05.","9G ondulado, 24 3.00 x 1,05",Não encontrado,Não encontrado,
5793,"PERFIL LAMBRI DIAGONAL 24 GALV 1,90 X 0,99 MT *",SERRALHERIA,CHAPA,LAMBRI,"Perfil Lambri Diagonal 24 Galvanizado com dimensões de 1,90 x 0,99 metros.","Material: Aço galvanizado; Dimensões: 1,90 x 0,99 metros; Espessura: 24.",Não encontrado,Não encontrado,
6000,"PERFIL LAMBRI RETANGULAR 2  X 1,02 MT  0,75MM",SERRALHERIA,CHAPA,LAMBRI,"Perfil lambri retangular com dimensões 2 x 1,02 metros e espessura de 0,75mm.","Dimensões: 2 x 1,02 metros, Espessura: 0,75mm",Não encontrado,Não encontrado,
5999,"PERFIL LAMBRI RETANGULAR 3,00 X 1,02MT  0,75MM",SERRALHERIA,CHAPA,LAMBRI,"Perfil lambri retangular com dimensões 3,00 x 1,02 metros e espessura de 0,75mm.","Dimensões: 3,00 x 1,02 metros, Espessura: 0,75mm",Não encontrado,Não encontrado,
11791,CHAPA PRETA 1/2'' 1500 X 3000,SERRALHERIA,CHAPA,PRETA LISA,Chapa preta de aço com dimensões 1500 x 3000 mm e espessura de 1/2''.,"Dimensões: 1500 x 3000 mm, Espessura: 1/2''.",Não encontrado,Não encontrado,
123133517,CHAPA PRETA 1/8 = 2 X 1,SERRALHERIA,CHAPA,PRETA LISA,"Chapa preta de 1/8 polegada de espessura, com dimensões 2x1.","Espessura: 1/8 polegada, Dimensões: 2x1",Não encontrado,Não encontrado,
10955,CHAPA PRETA 1/8 = 2 X 1 EMP2,SERRALHERIA,CHAPA,PRETA LISA,"Chapa preta de aço com espessura de 1/8 polegada, dimensões 2x1 metros.","Espessura: 1/8 polegada, Dimensões: 2x1 metros",Não encontrado,Não encontrado,
10957,CHAPA PRETA 1/8 = 2 X 1.20  EMP2,SERRALHERIA,CHAPA,PRETA LISA,"Chapa preta de aço com espessura de 1/8 polegada, dimensões 2x1,20 metros.","Espessura: 1/8 polegada, Dimensões: 2x1,20 metros",Não encontrado,Não encontrado,
123133519,CHAPA PRETA 1/8 = 2 X 1.20 ~,SERRALHERIA,CHAPA,PRETA LISA,"Chapa preta de aço com espessura de 1/8 polegada, dimensões 2x1.20 metros.","Espessura: 1/8 polegada, Largura: 2 metros, Comprimento: 1.20 metros",Não encontrado,Não encontrado,
123133513,CHAPA PRETA 1/8 = 3 X 1,SERRALHERIA,CHAPA,PRETA LISA,"Chapa preta de 1/8 polegada de espessura, com dimensões 3 polegadas de largura por 1 polegada de comprimento.","Espessura: 1/8 polegada, Largura: 3 polegadas, Comprimento: 1 polegada",Não encontrado,Não encontrado,
11119,CHAPA PRETA 1/8 = 3 X 1 EMP2,SERRALHERIA,CHAPA,PRETA LISA,"Chapa preta de 1/8 polegada de espessura, com 3 metros de comprimento.","Espessura: 1/8 polegada, Comprimento: 3 metros",Não encontrado,Não encontrado,
