idsubproduto,nome_produto,descrsecao,descrgrupo,descrsubgrupo,descricao_produto,especificacao_tecnica,pagina_web,manual,fotos
2086,JOGO DE CHAVE TORX CANIVETE,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"O Jogo de Chave Torx Canivete 8pcs é uma ferramenta prática e resistente, ideal para manutenção e reparos. Composto por 8 chaves de aço cromo-vanádio (CRV) nos tamanhos T9 a T40, o jogo oferece durabilidade e facilidade de transporte em um estojo tipo canivete.","• Medidas: T9, T10, T15, T20, T25, T27, T30 e T40
• Material: Aço cromo-vanádio (CRV)
• Acabamento: Fosfatizado ou oxidação negra
• Estojo: Plástico tipo canivete, revestido de borracha
• Garantia: 90 dias (para alguns modelos)",https://www.minasferramentas.com.br/782/jogo-chave-torx-canivete-8pcs-crv-t9-t40-stanley-69-266,https://www.ferramentaskennedy.com.br/jogo-chave-torx-8-pecas-tipo-canivete-worker-140988/p,https://www.sataferramentas.com.br/products/ferramentas-manuais/jogos/jogo-de-chaves/st09123sj-jogo-chave-torxr-tipo-canivete-8-pecas | https://www.milwaukeestore.com.br/ferramentas-manuais/jogo-chave-torx-canivete-c08-pcs-t09-a-t40-48-22-2184-milwaukee | https://www.fermaquinas.com.br/jogo-de-chave-torx-em-canivete-7-pecas-western/p
634,JOGO MACHO DE ABRIR ROSCA 8PCS BESTFER,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"O Jogo de Macho Manual M3 a M12 com Vira Macho 8 Peças Bestfer BFH3004 é um kit essencial para criar ou restaurar roscas internas em diversos materiais, garantindo precisão e durabilidade. Ideal para profissionais e entusiastas.","Material: Aço carbono temperado. Medidas: Macho M3 x 0,5mm, M4 x 0,7mm, M5 x 0,8mm, M6 x 1,0mm, M8 x 1,25mm, M10 x 1,5mm, M12 x 1,75mm. Conteúdo: 7 machos + 1 haste tipo T (vira macho).",https://www.carrefour.com.br/produto/jogo-de-macho-manual-m3-a-m12-cvira-macho-8-pecas-bestfer-338170805,https://www.casacardao.com.br/jogo-macho-de-abrir-rosca-8pcs-bestfer-31492-1,https://www.casacardao.com.br/jogo-macho-de-abrir-rosca-8pcs-bestfer-31492-1 | https://www.spadamaquinas.com.br/produto/jogo-macho-de-abrir-rosca-8pcs-bestfer-2638 | https://www.shoppingdasferramentasrio.com.br/produtos/jogo-macho-abrir-rosca-8-pecas-bestfer-bfh3004
10828,KIT BROCAS MISTAS 9PCS- BESTFER,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Kit de Brocas Mistas Bestfer BFH1617, composto por 9 peças para madeira, aço e alvenaria (concreto, tijolo). Ideal para trabalhos de perfuração versáteis.","Marca: Bestfer, Modelo: BFH1617, Tipo: Jogo de Brocas Mistas, Material: Aço Carbono 45, Conteúdo: 3 brocas para madeira (5 mm, 6 mm, 8 mm), 3 brocas para aço (5 mm, 6 mm, 8 mm), 3 brocas para alvenaria (5 mm, 6 mm, 8 mm)",https://shopee.com.br/Kit-Jogo-de-Brocas-Mistas-Bestfer-BFH1617-9-Pe%C3%A7as-para-Madeira-A%C3%A7o-e-V%C3%ADdea-i.412460143.23499653095,https://www.casacardao.com.br/brocas--mista-bestfer-9-pecas-32663-1,https://www.minhapeca.com/jogo-brocas-mista-videa-aco-madeira-bestfer | https://www.monfardinimadeiras.com.br/p/10184520/jogo-de-brocas-mistas-bestfer-c-9-pecas-bfh1617 | https://www.lorenzet.com.br/kit-brocas-mistas-9pcs-bestfer
10882,KIT CAB EXTENS. FLEX (P/ PARAFUSADEIRA) ENTENSOR+BIT - BESTF,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"O Kit Cabo Extensor Flexível e Bits BFH2774 da Bestfer é essencial para profissionais e entusiastas do DIY, permitindo alcançar parafusos em locais apertados e de difícil acesso. O cabo flexível robusto oferece flexibilidade e durabilidade, simplificando o trabalho e economizando tempo.","Código: BFH2774, Modelo: BFH2774, Quantidade: 1 peça, Embalagem: 3 peças, Peso: 0.18 kg, Profundidade: 0.14 cm, Altura: 0.20 cm, Largura: 0.14 cm, Garantia do fabricante: 12 meses, Itens inclusos: 1 Cabo extensor flexível, 1 Extensor, 1 Bit, Tamanho do adaptador: 30 cm",https://www.atacadaomultimarcas.com.br/kit-cab-extens-flex-extensor-bit-parafusadeira,https://www.atacadaomultimarcas.com.br/kit-cab-extens-flex-extensor-bit-parafusadeira,https://www.atacadaomultimarcas.com.br/kit-cab-extens-flex-extensor-bit-parafusadeira | https://www.pressostatosbr.com.br/ferragens/acessorios-para-furadeiras-e-esmerilhadeiras/kit-cabo-extensor-flexivel-com-ponteiras-para-parafusadeira-12-pecas | https://www.dutramaquinas.com.br/p/kit-cabo-extensor-flexivel-bfh2774-bfh2774
11663,KIT CHAVE FENDA + PHILIPS ( 07 PÇS ) BESTFER,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"O Kit Chave Fenda + Phillips com 7 peças é ideal para uso doméstico ou profissional, oferecendo ferramentas práticas e resistentes. Inclui chaves de diferentes tamanhos e pontas magnéticas, garantindo precisão e eficiência.","Material: Aço cromo vanádio e PVC. Conteúdo: 3 chaves de fenda (3mm x 75mm, 5mm x 100mm, 6mm x 100mm) e 4 chaves Phillips (Ph0 x 75mm, Ph1 x 100mm, Ph2 x 100mm, Ph2 x 125mm). Cabos ergonômicos. Pontas magnéticas.",https://feronferramentas.com.br/produtos/conjunto-chave-de-fenda-e-phillips-7-pecas-bestfer,https://www.ciser.com.br/userfiles/downloads/ferramentas-manuais-ciser-by-workpro.pdf,https://www.casacardao.com.br/kit-chave-fenda--philips-bestfer-c7pcs-33687-1 | https://feronferramentas.com.br/produtos/conjunto-chave-de-fenda-e-phillips-7-pecas-bestfer | https://www.titocasaeconstrucao.com.br/produto/42587/bestfer-kit-chave-fenda-phillips-2pcs-bfh2775
10876,"KIT CINTA E CATRACA P/AMAR DE CARGA 800KG 2,5CM X 3M - BESTF",ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Kit composto por cinta em poliéster de alta resistência e catraca metálica robusta, ideal para amarração e fixação de cargas em veículos de transporte como caminhões, carretas, trailers e pickups. Suporta até 800 kg de carga de trabalho.","Largura da cinta: 25 mm, Comprimento total: 3 metros, Capacidade de carga: 800 kg, Material da cinta: Poliéster de alta tenacidade, Material da catraca: Aço com tratamento anticorrosivo, Cor: Laranja",https://www.mecapar.com.br/fixadores/cinta-catraca-p-carga-com-gancho-800kg-2-5cm-x-3m-bestfer,https://www.royalmaquinas.com.br/upload/produto/arquivo/cinta-de-amarracao-com-catraca-para-moto-3m-08t-rcai-2037-jst-30378.pdf,https://www.santeconline.com.br/cinta-amarracao-catraca-800kg-fita-25mm-com-3m-bfh2826 | https://www.casafortecia.com.br/kit-cinta-e-catraca-bestfer
11189,KIT EXTRATOR PARAFUSOS 5PCS,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Kit de extrator de parafuso de 5 peças, ideal para remover parafusos danificados, enferrujados ou desmontados. Fabricado em aço ferramenta GCR15, com flauta espiral de mão esquerda para aderência extra.","Material: aço ferramenta GCR15; Parafusos adequados (diâmetro): 1#: 4~6 mm, 2#: 6~8 mm, 3#: 8~11 mm, 4#: 11~14 mm, 5#: 14~18 mm; A embalagem inclui: 5 x extratores",https://www.amazon.com.br/extrator-parafuso-quebrado-danificado-ferramenta/dp/B07PCQ2JZ8,https://pt.scribd.com/document/422276356/843-Extratores-de-Parafusos-pdf,https://www.amazon.com.br/extrator-parafuso-quebrado-danificado-ferramenta/dp/B07PCQ2JZ8 | https://www.ferramentaskennedy.com.br/jogo-de-extratores-de-parafusos-5-pecas-worker/p
655,LIMA CHATA BASTARDA 6'' *,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Lima chata bastarda 6"" com cabo plástico encartelado, ideal para desbaste de metais em superfícies planas. Possui picado duplo e corte grosso para maior eficiência.","Perfil: Chata; Tipo do picado: Duplo - bastarda; Comprimento: 6"" - 152 mm; Tipo de cabo: Cabo plástico revestido com borracha; Dureza: 58-62 HRC; Peso: 0.125 kg",https://www.dismatal.com.br/produto/limachatabastarda6comcaboencarteladavonder/16593,https://www.chiareli.com/manuais/lima-chata-bastarda-com-cabo-vonder-6-8-e-10,https://www.minasferramentas.com.br/13707/lima-chata-bastarda-6-rocast-390002 | https://www.chiareli.com/manuais/lima-chata-bastarda-com-cabo-vonder-6-8-e-10 | https://www.dismatal.com.br/produto/limachatabastarda6comcaboencarteladavonder/16593
669,LINHA NYLON P/PEDREIRO C/ 50M *,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Linha de nylon para pedreiro, com 50 metros de comprimento, utilizada para alinhamento de paredes, pisos e referência em obras de construção civil.","Largura: 2 mm; Comprimento: 50 m; Espessura: 0,8 mm; Material: Polietileno; Tipo: Lisa; Garantia: 90 dias",https://www.fatiferramentas.com.br/linha-nylon-ppedreiro-lisa-08mm-x-50m-954,https://www.fatiferramentas.com.br/linha-nylon-ppedreiro-lisa-08mm-x-50m-954,https://jjcferramentas.com.br/products/linha-pedreiro-nylon-trancada-0-8mmx50m-bca-c-2-tradestar | https://www.comercialivaipora.com.br/ferramentas/linha-p-pedreiro-0-50-x-50mt-3313000500-vonder | https://www.fatiferramentas.com.br/linha-nylon-ppedreiro-lisa-08mm-x-50m-954
668,LINHA NYLON P/PEDREIRO C/100M *,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Linha de pedreiro em nylon, com 0,8mm de diâmetro e 100 metros de comprimento, ideal para marcações precisas e nivelamento em construções.","Diâmetro: 0,8mm, Comprimento: 100m, Material: Nylon liso, Cor: Transparente, Resistência: 28,1 kg, Anti-UV, Não absorve umidade.",https://www.ritec.com.br/linha-para-pedreiro-em-nylon-lisa-0-8mm-x-100m-615-0001-noll-1100132,https://cortag.com/pt-br/produto/linha-de-pedreiro,https://condusvale.com/produtos/60714_linha-p-pedreiro-nylon-100m-tradestar | https://www.abreuesilva.com.br/construcao-civil/linha-de-pedreiro
11347,LUVA TRICO LATEX AZUL XG/9 BESTFER,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Luva de malha banho latex tamanho 9 azul Bestfer, oferece proteção contra riscos mecânicos e conforto, ideal para trabalhos mecânicos, construção civil e jardinagem.","Material: Malha emborrachada (Poliéster, Algodão, Látex); Tamanho: 9; Punho elástico; Comprimento: 24,5 cm; Certificado de Aprovação (C.A. 42.539)",https://www.adfferramentas.com.br/equipamentos-de-protecao/luva-malha-banho-latex-tam-9-azul-bfh1850-bestfer,https://cdn.dooca.com.br/rhmateriaiseletricos/product/0c5259f58b2923b2d78feffd2ec7f054-15641492642137.pdf,https://www.adfferramentas.com.br/equipamentos-de-protecao/luva-malha-banho-latex-tam-9-azul-bfh1850-bestfer | https://www.casteloforte.com.br/produto/137787-luva-tricotada-emborrachada-vermelha-tamanho-xg-9 | https://www.amazon.com.br/Malha-Banho-Tamanho-Vermelha-Bestfer/dp/B0CKBZCG9G
754,MARTELO BOLA 700G - STANLEY 54192 *,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Martelo tipo bola da Stanley, com peso de 700 gramas. Ideal para trabalhos de metalurgia, como rebitagem, modelagem de metais, colocação de pinos e outras tarefas que exigem golpes precisos. A cabeça possui duas faces: uma plana para golpes gerais e uma arredondada (bola) para trabalhos de conformação e rebitagem.","Marca: Stanley, Modelo: 54-192S, Tipo: Martelo Bola, Peso da Cabeça: 700 gramas, Material da Cabeça: Aço forjado e temperado, Medida cabeça: 121mm, Diâmetro cabeça: 36mm, Comprimento: 400mm, Dureza: 35 a 58 HRC",https://www.mercadolivre.com.br/martelo-bola-700gr-stanley-54192s/up/MLBU2303567030,https://www.toolservicenet.com/i/STANLEY/GLOBALBOM/AR/SDH700/1/Instruction_Manual/EN/N455939_SDH700.pdf,https://equiparferramentas.com.br/produto/martelo-bola-com-680grs-stanley-54192 | https://www.cadel.com.br/stanley-martelo-bola-700-grs
750,MARTELO DE BORRACHA 80MM *,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Martelo de Borracha 80mm, utilizado em superfícies metálicas, assentamento de pisos, basaltos e outros materiais que não podem ser danificados. Disponível em diferentes marcas como Max Ferramentas, Cortag, VONDER e TRAMONTINA PRO.","Medida da cabeça: 80mm; Cor: Preto; Cabo: Madeira; Material da cabeça: Borracha; Peso: 0,70Kg a 0,87Kg; Extremidades: Uma base reta e outra abaulada; Referência: 32555 (Max Ferramentas); Cód. EAN: 7891114162875 (TRAMONTINA PRO);",https://www.felap.com.br/martelo-de-borracha-preto-80mm-max-ferramentas/p/32510,https://s3.sa-east-1.amazonaws.com/bd-sp.canaldapeca.com.br/Wurth/CATALOGO/12072021/08.05.0014.pdf,https://www.normatel.com.br/produto/martelo-borracha-branco-80mm-cortag-93443 | https://www.mixxferramentas.com.br/martelo-de-borracha-80mm-preta | https://www.minasferramentas.com.br/2735/martelo-de-borracha-cabo-de-madeira-80mm-max-32555
11531,MINI DISJ BIP CURVA C 3KA GUEPAR 20A,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Disjuntor bipolar de 20A, curva C, com capacidade de ruptura de 3kA, utilizado para proteção contra excessos de carga e curtos-circuitos em instalações residenciais, comerciais e industriais.","Corrente nominal: 20A, Número de polos: 2, Grau de proteção: IP20, Tensão nominal de isolamento máxima: 415V, Temperatura ambiente: 30°C, Capacidade de interrupção: 3kA, Elemento de proteção: Térmico e Magnético",https://www.mercadolivre.com.br/disjuntor-bipolar-20a-mini-din-curva-c-3ka-soprano/up/MLBU1463772746,https://lucamateriais.com.br/produtos/disjuntor-bipolar-curva-c-amperagens-guepar,https://lucamateriais.com.br/produtos/disjuntor-bipolar-curva-c-amperagens-guepar | https://www.amazon.com.br/Mini-Disjuntor-Unipolar-Curva-C-3Ka-Guepar/dp/B09RKKCYKQ | https://luzemaroffshore.com.br/Produto.aspx?idProduto=462024
11533,MINI DISJ BIP CURVA C 3KA GUEPAR 25A,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Mini disjuntor unipolar 25A curva C-3Ka da marca Guepar, utilizado para proteger excessos de carga e curtos-circuitos em instalações residenciais, comerciais e industriais.","Marca: Guepar, Corrente nominal: 25A, Curva de disparo: C, Capacidade de interrupção: 3KA, Tensão nominal de isolamento: 500V, Grau de proteção: IP20, Garantia: 1 ano com o fabricante.",https://www.amazon.com.br/Mini-Disjuntor-Unipolar-Curva-C-3Ka-Guepar/dp/B09RKKM5WT,https://pt.scribd.com/document/660697499/guepar-catalogo-1,https://www.amazon.com.br/Mini-Disjuntor-Unipolar-Curva-C-3Ka-Guepar/dp/B09RKKM5WT | https://www.conquistamaquinas.com.br/pecas-e-acessorios/cabos-e-fios-eletricos/disjuntor-tripolar-guepar-3p-curva-c-25a-3ka | https://lucamateriais.com.br/produtos/disjuntor-bipolar-curva-c-amperagens-guepar
11535,MINI DISJ BIP CURVA C 3KA GUEPAR 32A,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"O Disjuntor Bipolar 32A Curva C 3kA Guepar é um dispositivo de proteção elétrica usado para proteger excessos de carga e curtos-circuitos em instalações residenciais, comerciais e industriais. Fabricado em plástico resistente, oferece isolamento elétrico eficaz e resistência mecânica.","Amperagem: 32A, Material: Plástico, Tensão Nominal: 400V, Curva de Atuação: C, Grau de Proteção: IP20, Capacidade de Interrupção: 3kA, Garantia: 12 meses, Conteúdo da Embalagem: 1 Disjuntor Bipolar 32A e Manual",https://www.amazon.com.br/Mini-Disjuntor-Unipolar-Curva-C-3Ka-Guepar/dp/B09RKKCYKQ,https://www.amazon.com.br/Mini-Disjuntor-Unipolar-Curva-C-3Ka-Guepar/dp/B09RKKCYKQ,https://www.amazon.com.br/Mini-Disjuntor-Unipolar-Curva-C-3Ka-Guepar/dp/B09RKKCYKQ | https://www.ferramentaskennedy.com.br/disjuntor-bipolar-weg-din-curva-c-32a-3ka/p | https://lucamateriais.com.br/produtos/disjuntor-bipolar-curva-c-amperagens-guepar
11537,MINI DISJ BIP CURVA C 3KA GUEPAR 40A,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Disjuntor Bipolar Curva C Mini Din 40A 3kA da marca Soprano, utilizado para proteção contra excessos de carga e curtos-circuitos em instalações elétricas residenciais, comerciais e industriais.","Corrente nominal: 40A, Número de pólos: 2, Grau de proteção: IP20, Tensão máxima de isolamento: 415Vca, Temperatura ambiente: 30°C, Frequência: 50/60 Hz, Fabricado em termoplástico de engenharia, Certificação Inmetro (até 63A), Normas: NBR NM 60898, NBR IEC 60947-2, Curva C (6A a 63A), Capacidade de interrupção simétrica: 3kA",https://www.magaluempresas.com.br/disjuntor-bipolar-curva-c-mini-din-40a-3ka-soprano/p/ad55g6abj4/cj/didi,https://lucamateriais.com.br/produtos/disjuntor-bipolar-curva-c-amperagens-guepar,https://lucamateriais.com.br/produtos/disjuntor-bipolar-curva-c-amperagens-guepar | https://www.amazon.com.br/Mini-Disjuntor-Unipolar-Curva-C-3Ka-Guepar/dp/B09RKKM5WT | https://luzemaroffshore.com.br/Produto.aspx?idProduto=462024
11539,MINI DISJ BIP CURVA C 3KA GUEPAR 50A,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Disjuntor bipolar curva C da Guepar, com corrente nominal de 50A e tensão nominal de 400V, ideal para proteção de circuitos de alta carga em instalações residenciais, comerciais e industriais.","Corrente nominal: 50A, Tensão nominal: 400V, Curva de disparo: C, Capacidade de interrupção: 3kA, Norma: IEC/EN 60898 NBR NM 60898, Frequência: 50/60Hz, Grau de proteção: IP20",https://www.mercadolivre.com.br/disjuntor-bipolar-bifasico-guepar-curva-c-50a-400v-2-polos/p/MLB38460744,https://assets.new.siemens.com/siemens/assets/api/uuid:5e2a000b-6c1f-43be-853e-1799db7956e2/catalogo-minidisjuntores-janeiro-2022-net.pdf,https://luzemaroffshore.com.br/Produto.aspx?idProduto=461665 | https://lucamateriais.com.br/produtos/disjuntor-bipolar-curva-c-amperagens-guepar
11543,MINI DISJ TRIP CURVA C 3KA GUEPAR 10A,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Mini disjuntor unipolar curva C 3KA Guepar 10A, usado para proteger excessos de carga e curtos-circuitos em instalações residenciais, comerciais e industriais.","Termomagnético, Curva C, Norma IEC/EN 60898 NBR NM 60898, Tensão Nominal: Unipolar – 230V/400V em CA ou 240V/415V em CA, Multipolar – 400V ou 415V em CA, Frequência: 50/60Hz, Grau de Proteção: IP20, Capacidade de Interrupção: 127VUe – 3kA, 220VUe – 3kA",https://shopee.com.br/Mini-Disjuntor-Unipolar-Curva-C-3KA-Guepar-10A-E-16A-i.648084950.22597297770,https://pt.scribd.com/document/660697499/guepar-catalogo-1,https://shopee.com.br/Mini-Disjuntor-Unipolar-Curva-C-3KA-Guepar-10A-E-16A-i.648084950.22597297770 | https://www.amazon.com.br/Mini-Disjuntor-Unipolar-Curva-C-3Ka-Guepar/dp/B09RKKM5WT | https://luzemaroffshore.com.br/Produto.aspx?idProduto=462024
11545,MINI DISJ TRIP CURVA C 3KA GUEPAR 16A,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Disjuntor Mini DIN Unipolar 16A da Steck, com curva C e capacidade de interrupção de 3kA, ideal para proteção de circuitos residenciais, comerciais e industriais de pequeno porte.","Marca: Steck, Tipo de Disjuntor: Mini DIN (Trilho), Número de Pólos: 1 Plo (Unipolar), Corrente Nominal (In): 16A, Curva de Disparo: Curva C, Capacidade de Interrupção (Icn): 3kA, Tensão de Operação (Ue): 230V / 400V CA, Frequência: 50 / 60 Hz, Norma Técnica: NBR NM 60898",https://www.eletricaarea.com.br/material-eletrico/disjuntores/disjuntor-uni-16a-curva-c,https://www.comercialivaipora.com.br/casa-e-construcao/material-eletrico/disjuntor-serie-sd61-16a-1p-curva-c-3ka-sdd61c16-steck,https://luzemaroffshore.com.br/Produto.aspx?idProduto=462030 | https://www.amazon.com.br/Mini-Disjuntor-Unipolar-Curva-C-3Ka-Guepar/dp/B09RKKM5WT
11547,MINI DISJ TRIP CURVA C 3KA GUEPAR 20A,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Mini disjuntor tripolar com corrente nominal de 20A, curva de disparo C e capacidade de interrupção de 3kA. Ideal para proteção contra sobrecargas e curtos-circuitos em instalações residenciais e comerciais.","Corrente nominal (In): 20A, Curva de disparo: C, Capacidade de interrupção (Icn): 3kA, Tensão nominal de operação (Ue): 220/380V, Frequência nominal: 50/60Hz, Norma/Padrão: NBR NM 60898-1, Fixação: Trilho DIN 35mm, Grau de proteção: IP20, Sinalização de estado: Alavanca com indicação liga/desliga (I/O), Material do corpo: Termoplástico autoextinguível, Uso recomendado: Residencial e comercial",https://eletricauniao.com.br/produto/mini-disjuntor-tripolar-20a-curva-c-3ka-din-steck,https://www.mundoeletrico.com.br/produto/mini-disjuntor-tripolar-20amp-curva-c-3ka-dz4763-3p-20a-9fa8fc,https://eletricauniao.com.br/produto/mini-disjuntor-tripolar-20a-curva-c-3ka-din-steck | https://www.amazon.com.br/Mini-Disjuntor-Unipolar-Curva-C-3Ka-Guepar/dp/B09RKKM5WT | https://luzemaroffshore.com.br/Produto.aspx?idProduto=462030
